longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,avg_household_size,avg_rooms_per_house,ratio_dayrooms_bedrooms,bedrooms_per_person,oc_pr_<1H OCEAN,oc_pr_INLAND,oc_pr_ISLAND,oc_pr_NEAR BAY,oc_pr_NEAR OCEAN,median_house_value
-121.96,38.34,15.0,2857.0,373.0,1325.0,359.0,6.0252,3.6908077994428967,7.958217270194986,6.659517426273458,0.28150943396226413,0,1,0,0,0,151700.0
-121.96,38.34,14.0,3035.0,680.0,1597.0,663.0,3.6036,2.4087481146304675,4.577677224736048,3.463235294117647,0.4257983719474014,0,1,0,0,0,143500.0
-121.95,38.35,16.0,2084.0,292.0,1099.0,292.0,5.8269,3.7636986301369864,7.136986301369863,6.136986301369863,0.2656960873521383,0,1,0,0,0,150200.0
-121.94,38.35,8.0,3157.0,559.0,1758.0,569.0,4.412,3.0896309314586996,5.548330404217926,4.647584973166368,0.3179749715585893,0,1,0,0,0,140100.0
-121.92,38.34,2.0,7747.0,1133.0,3481.0,1083.0,6.1112,3.2142197599261313,7.153277931671283,5.837599293909974,0.32548118356794026,0,1,0,0,0,181000.0
-121.95,38.34,9.0,4999.0,874.0,2687.0,817.0,4.2324,3.2888616891064872,6.118727050183598,4.719679633867277,0.32526981764049123,0,1,0,0,0,142100.0
-121.96,38.33,3.0,7985.0,1257.0,3664.0,1215.0,4.976,3.0156378600823044,6.57201646090535,5.352426412092283,0.34306768558951967,0,1,0,0,0,158300.0
-121.96,38.32,12.0,5127.0,998.0,2749.0,976.0,4.0458,2.8165983606557377,5.253073770491803,4.137274549098197,0.36304110585667515,0,1,0,0,0,130600.0
-121.93,38.31,25.0,185.0,32.0,85.0,32.0,4.875,2.65625,5.78125,4.78125,0.3764705882352941,0,1,0,0,0,250000.0
-121.98,38.36,33.0,1083.0,217.0,562.0,203.0,2.433,2.768472906403941,5.334975369458128,3.9907834101382487,0.3861209964412811,0,1,0,0,0,101700.0
-121.99,38.35,45.0,1778.0,339.0,839.0,319.0,2.4659,2.6300940438871474,5.5736677115987465,4.244837758112094,0.40405244338498214,0,1,0,0,0,102900.0
-122.0,38.35,38.0,1918.0,364.0,745.0,348.0,2.5707,2.1408045977011496,5.511494252873563,4.269230769230769,0.4885906040268456,0,1,0,0,0,126000.0
-122.0,38.35,34.0,1084.0,187.0,561.0,198.0,4.2115,2.8333333333333335,5.474747474747475,4.7967914438502675,0.3333333333333333,0,1,0,0,0,118900.0
-122.0,38.35,24.0,745.0,116.0,300.0,115.0,3.6176,2.608695652173913,6.478260869565218,5.422413793103448,0.38666666666666666,0,1,0,0,0,158500.0
-122.01,38.35,18.0,4486.0,723.0,1600.0,697.0,3.8651,2.2955523672883786,6.436154949784792,5.204702627939143,0.451875,0,1,0,0,0,189700.0
-122.01,38.36,15.0,476.0,67.0,213.0,73.0,7.1053,2.9178082191780823,6.52054794520548,6.104477611940299,0.3145539906103286,0,1,0,0,0,315200.0
-121.98,38.36,30.0,140.0,35.0,103.0,35.0,4.163,2.942857142857143,4.0,3.0,0.33980582524271846,0,1,0,0,0,112500.0
-121.97,38.35,17.0,5678.0,1116.0,3182.0,1135.0,3.7388,2.80352422907489,5.0026431718061675,4.087813620071684,0.3507228158390949,0,1,0,0,0,122000.0
-121.97,38.34,11.0,1500.0,319.0,899.0,304.0,4.5568,2.9572368421052633,4.934210526315789,3.7021943573667713,0.3548387096774194,0,1,0,0,0,127200.0
-121.96,38.35,20.0,1415.0,266.0,667.0,250.0,4.0938,2.668,5.66,4.319548872180451,0.3988005997001499,0,1,0,0,0,117300.0
-121.96,38.34,7.0,3292.0,698.0,1911.0,702.0,3.89,2.7222222222222223,4.689458689458689,3.7163323782234956,0.3652537938252224,0,1,0,0,0,140300.0
-121.96,38.36,11.0,3208.0,790.0,1772.0,694.0,2.7434,2.553314121037464,4.622478386167147,3.060759493670886,0.445823927765237,0,1,0,0,0,218800.0
-121.98,38.35,16.0,1697.0,267.0,832.0,277.0,4.4375,3.003610108303249,6.126353790613718,5.355805243445693,0.32091346153846156,0,1,0,0,0,132600.0
-121.98,38.34,13.0,3616.0,672.0,2022.0,652.0,4.0536,3.1012269938650308,5.54601226993865,4.380952380952381,0.3323442136498516,0,1,0,0,0,134800.0
-121.97,38.34,16.0,2331.0,450.0,1074.0,400.0,4.0329,2.685,5.8275,4.18,0.41899441340782123,0,1,0,0,0,126800.0
-121.98,38.34,18.0,3876.0,916.0,2386.0,867.0,2.5938,2.7520184544406,4.470588235294118,3.2314410480349345,0.38390611902766136,0,1,0,0,0,129500.0
-121.99,38.34,16.0,1470.0,261.0,748.0,256.0,4.0433,2.921875,5.7421875,4.632183908045977,0.34893048128342247,0,1,0,0,0,132200.0
-121.99,38.34,13.0,3252.0,610.0,1915.0,631.0,4.2137,3.03486529318542,5.1537242472266245,4.331147540983607,0.3185378590078329,0,1,0,0,0,151700.0
-122.0,38.35,34.0,432.0,65.0,208.0,71.0,5.5435,2.9295774647887325,6.084507042253521,5.6461538461538465,0.3125,0,1,0,0,0,136000.0
-122.0,38.38,16.0,2509.0,366.0,1043.0,339.0,6.0704,3.0766961651917404,7.40117994100295,5.855191256830601,0.35091083413231067,0,1,0,0,0,173400.0
-122.01,38.37,16.0,3996.0,550.0,1673.0,539.0,5.778,3.103896103896104,7.413729128014842,6.265454545454546,0.328750747160789,0,1,0,0,0,175700.0
-122.01,38.36,28.0,1967.0,315.0,734.0,291.0,4.9583,2.52233676975945,6.759450171821306,5.2444444444444445,0.42915531335149865,0,1,0,0,0,146200.0
-122.02,38.38,16.0,808.0,137.0,371.0,145.0,6.0767,2.5586206896551724,5.572413793103448,4.897810218978102,0.3692722371967655,0,1,0,0,0,216400.0
-122.02,38.37,16.0,2495.0,331.0,1118.0,338.0,6.4894,3.3076923076923075,7.381656804733728,6.537764350453172,0.2960644007155635,0,1,0,0,0,198000.0
-122.01,38.36,15.0,1176.0,166.0,485.0,171.0,5.9441,2.8362573099415203,6.87719298245614,6.0843373493975905,0.3422680412371134,0,1,0,0,0,228200.0
-121.98,38.39,3.0,9488.0,1417.0,4095.0,1335.0,5.1781,3.067415730337079,7.107116104868914,5.695836273817926,0.346031746031746,0,1,0,0,0,191900.0
-121.98,38.37,21.0,3027.0,675.0,2018.0,642.0,2.8438,3.143302180685358,4.714953271028038,3.4844444444444442,0.33448959365708625,0,1,0,0,0,111500.0
-121.98,38.36,24.0,2434.0,630.0,1538.0,574.0,2.1067,2.6794425087108014,4.2404181184668985,2.8634920634920635,0.4096228868660598,0,1,0,0,0,101100.0
-122.0,38.37,18.0,1048.0,185.0,469.0,162.0,3.625,2.8950617283950617,6.469135802469136,4.664864864864865,0.39445628997867804,0,1,0,0,0,125000.0
-121.99,38.36,35.0,2728.0,451.0,1290.0,452.0,3.2768,2.853982300884956,6.035398230088496,5.048780487804878,0.3496124031007752,0,1,0,0,0,117600.0
-122.0,38.36,34.0,2735.0,539.0,1390.0,491.0,2.7262,2.830957230142566,5.570264765784114,4.074211502782932,0.3877697841726619,0,1,0,0,0,118800.0
-121.99,38.36,33.0,146.0,31.0,75.0,31.0,3.5179,2.4193548387096775,4.709677419354839,3.7096774193548385,0.41333333333333333,0,1,0,0,0,84400.0
-122.0,38.36,34.0,1502.0,282.0,860.0,297.0,3.3438,2.8956228956228958,5.057239057239057,4.326241134751773,0.32790697674418606,0,1,0,0,0,135600.0
-121.82,38.36,26.0,1974.0,364.0,1002.0,362.0,3.3036,2.7679558011049723,5.45303867403315,4.423076923076923,0.36327345309381237,0,1,0,0,0,210000.0
-121.81,38.49,18.0,4518.0,827.0,2230.0,715.0,3.9309,3.1188811188811187,6.3188811188811185,4.463119709794437,0.3708520179372197,0,1,0,0,0,178500.0
-121.76,38.41,19.0,686.0,107.0,348.0,109.0,3.9306,3.1926605504587156,6.293577981651376,5.411214953271028,0.3074712643678161,0,1,0,0,0,93800.0
-121.81,38.45,24.0,1951.0,341.0,1140.0,338.0,3.7061,3.3727810650887573,5.772189349112426,4.721407624633431,0.29912280701754385,0,1,0,0,0,128500.0
-121.82,38.46,10.0,6331.0,1181.0,3419.0,1110.0,3.7083,3.08018018018018,5.703603603603604,4.360711261642676,0.3454226381983036,0,1,0,0,0,154800.0
-121.85,38.43,2.0,790.0,135.0,235.0,87.0,5.0862,2.7011494252873565,9.080459770114942,4.851851851851852,0.574468085106383,0,1,0,0,0,166500.0
-121.83,38.45,15.0,5115.0,776.0,2540.0,794.0,4.8611,3.198992443324937,6.442065491183879,5.591494845360825,0.30551181102362207,0,1,0,0,0,146400.0
-121.83,38.45,32.0,2139.0,440.0,1154.0,411.0,3.2672,2.807785888077859,5.204379562043796,3.8613636363636363,0.38128249566724437,0,1,0,0,0,107500.0
-121.83,38.45,36.0,839.0,158.0,446.0,167.0,2.3438,2.6706586826347305,5.023952095808383,4.310126582278481,0.3542600896860987,0,1,0,0,0,122700.0
-121.83,38.43,24.0,1307.0,314.0,917.0,291.0,2.2244,3.1512027491408934,4.491408934707904,3.162420382165605,0.34242093784078514,0,1,0,0,0,98100.0
-121.81,38.43,30.0,1674.0,297.0,756.0,292.0,3.9286,2.589041095890411,5.732876712328767,4.636363636363637,0.39285714285714285,0,1,0,0,0,133100.0
-121.76,38.25,32.0,1495.0,333.0,905.0,281.0,2.625,3.2206405693950177,5.320284697508897,3.4894894894894897,0.3679558011049724,0,1,0,0,0,212500.0
-121.69,38.16,33.0,1808.0,363.0,824.0,340.0,3.2937,2.4235294117647057,5.317647058823529,3.9807162534435263,0.4405339805825243,0,1,0,0,0,96400.0
-121.69,38.16,46.0,2292.0,472.0,970.0,431.0,2.2888,2.2505800464037122,5.317865429234339,3.8559322033898304,0.4865979381443299,0,1,0,0,0,94900.0
-121.73,38.13,40.0,1266.0,257.0,547.0,247.0,3.0288,2.214574898785425,5.125506072874494,3.9260700389105057,0.46983546617915906,0,1,0,0,0,164400.0
-121.74,38.15,22.0,1910.0,326.0,1001.0,345.0,4.8173,2.9014492753623187,5.536231884057971,4.858895705521473,0.3256743256743257,0,1,0,0,0,115800.0
-121.84,38.13,33.0,596.0,105.0,212.0,94.0,4.2813,2.25531914893617,6.340425531914893,4.6761904761904765,0.49528301886792453,0,1,0,0,0,81300.0
-122.42,38.27,25.0,3282.0,566.0,1244.0,483.0,4.5313,2.5755693581780537,6.795031055900621,4.798586572438163,0.454983922829582,0,0,0,1,0,308400.0
-122.49,38.22,33.0,1486.0,290.0,781.0,274.0,3.5647,2.8503649635036497,5.423357664233577,4.124137931034483,0.3713188220230474,0,0,0,1,0,251800.0
-122.41,38.16,37.0,1549.0,423.0,863.0,275.0,2.7457,3.138181818181818,5.632727272727273,2.66193853427896,0.4901506373117034,0,0,0,1,0,254700.0
-122.45,38.3,24.0,1946.0,400.0,718.0,380.0,3.5507,1.8894736842105264,5.121052631578947,3.865,0.5571030640668524,0,0,0,1,0,257900.0
-122.47,38.3,15.0,4885.0,988.0,2175.0,924.0,3.4031,2.353896103896104,5.286796536796537,3.944331983805668,0.4542528735632184,1,0,0,0,0,209500.0
-122.42,38.31,18.0,1479.0,246.0,550.0,217.0,4.7356,2.5345622119815667,6.815668202764977,5.012195121951219,0.44727272727272727,0,0,0,1,0,333300.0
-122.44,38.34,25.0,3106.0,715.0,1262.0,665.0,1.9487,1.8977443609022557,4.670676691729323,3.344055944055944,0.5665610142630745,1,0,0,0,0,233500.0
-122.46,38.29,21.0,2423.0,560.0,1098.0,503.0,2.364,2.182902584493042,4.817097415506958,3.3267857142857142,0.5100182149362478,0,0,0,1,0,173300.0
-122.46,38.29,35.0,1762.0,350.0,686.0,339.0,3.5982,2.023598820058997,5.1976401179941005,4.034285714285715,0.5102040816326531,0,0,0,1,0,271700.0
-122.45,38.28,20.0,3306.0,503.0,1374.0,460.0,5.7984,2.9869565217391303,7.1869565217391305,5.572564612326044,0.3660844250363901,0,0,0,1,0,297600.0
-122.47,38.29,14.0,3732.0,846.0,1277.0,775.0,2.5658,1.647741935483871,4.815483870967742,3.4113475177304964,0.6624902114330462,0,0,0,1,0,208000.0
-122.45,38.27,25.0,5024.0,881.0,1994.0,838.0,4.2237,2.379474940334129,5.995226730310263,4.70261066969353,0.4418254764292879,0,0,0,1,0,262300.0
-122.52,38.27,18.0,2405.0,390.0,872.0,367.0,5.2155,2.3760217983651226,6.553133514986376,5.166666666666667,0.44724770642201833,1,0,0,0,0,248300.0
-122.53,38.32,22.0,3577.0,438.0,1371.0,501.0,5.795,2.7365269461077846,7.139720558882235,7.166666666666667,0.31947483588621445,1,0,0,0,0,332300.0
-122.49,38.32,30.0,1631.0,284.0,788.0,284.0,3.3098,2.7746478873239435,5.742957746478873,4.742957746478873,0.3604060913705584,1,0,0,0,0,195500.0
-122.49,38.31,27.0,3078.0,597.0,1411.0,586.0,3.25,2.407849829351536,5.252559726962457,4.155778894472362,0.4231041814316088,1,0,0,0,0,195500.0
-122.49,38.3,14.0,2844.0,602.0,1613.0,544.0,3.3571,2.9650735294117645,5.227941176470588,3.7242524916943522,0.37321760694358336,1,0,0,0,0,193600.0
-122.48,38.3,17.0,2703.0,550.0,1241.0,515.0,2.652,2.4097087378640776,5.248543689320388,3.9145454545454546,0.44319097502014504,1,0,0,0,0,171300.0
-122.49,38.29,26.0,1726.0,289.0,672.0,251.0,3.8,2.6772908366533863,6.876494023904383,4.972318339100346,0.43005952380952384,1,0,0,0,0,242100.0
-122.49,38.27,8.0,5092.0,988.0,1657.0,936.0,3.5625,1.7702991452991452,5.44017094017094,4.153846153846154,0.5962582981291491,0,0,0,1,0,213200.0
-122.47,38.34,15.0,2411.0,446.0,1144.0,407.0,4.3472,2.810810810810811,5.923832923832924,4.4058295964125564,0.38986013986013984,1,0,0,0,0,261000.0
-122.49,38.32,17.0,3308.0,720.0,1587.0,632.0,3.2727,2.5110759493670884,5.234177215189874,3.5944444444444446,0.45368620037807184,1,0,0,0,0,176000.0
-122.48,38.32,31.0,1701.0,363.0,680.0,324.0,3.1375,2.0987654320987654,5.25,3.6859504132231407,0.5338235294117647,1,0,0,0,0,192100.0
-122.48,38.31,29.0,2375.0,560.0,1124.0,502.0,2.3276,2.239043824701195,4.731075697211155,3.2410714285714284,0.498220640569395,1,0,0,0,0,166200.0
-122.48,38.31,19.0,2398.0,521.0,1266.0,471.0,2.7727,2.6878980891719744,5.091295116772824,3.602687140115163,0.41153238546603477,1,0,0,0,0,186800.0
-122.48,38.32,42.0,2106.0,533.0,1141.0,445.0,3.1129,2.5640449438202246,4.7325842696629215,2.951219512195122,0.4671340929009641,1,0,0,0,0,149300.0
-122.55,38.42,24.0,2220.0,411.0,894.0,365.0,4.2891,2.4493150684931506,6.082191780821918,4.401459854014599,0.4597315436241611,1,0,0,0,0,211700.0
-122.58,38.38,27.0,3800.0,728.0,1587.0,605.0,4.7237,2.6231404958677684,6.2809917355371905,4.21978021978022,0.4587271581600504,1,0,0,0,0,306600.0
-122.5,38.4,36.0,1860.0,364.0,777.0,339.0,4.1307,2.2920353982300883,5.486725663716814,4.1098901098901095,0.46846846846846846,1,0,0,0,0,295700.0
-122.5,38.35,25.0,1566.0,352.0,784.0,362.0,3.075,2.165745856353591,4.3259668508287294,3.4488636363636362,0.4489795918367347,1,0,0,0,0,165100.0
-122.54,38.36,40.0,2725.0,531.0,1167.0,458.0,3.7969,2.5480349344978164,5.949781659388647,4.131826741996234,0.455012853470437,1,0,0,0,0,202800.0
-122.61,38.24,25.0,2990.0,450.0,1335.0,434.0,4.7,3.076036866359447,6.889400921658986,5.644444444444445,0.33707865168539325,1,0,0,0,0,190100.0
-122.61,38.24,17.0,1728.0,271.0,897.0,284.0,3.4896,3.158450704225352,6.084507042253521,5.376383763837638,0.30211817168338906,1,0,0,0,0,185900.0
-122.61,38.23,18.0,2042.0,420.0,914.0,400.0,2.9871,2.285,5.105,3.861904761904762,0.45951859956236324,1,0,0,0,0,193800.0
-122.62,38.24,19.0,1687.0,253.0,893.0,257.0,6.204,3.4747081712062258,6.56420233463035,5.66798418972332,0.28331466965285557,1,0,0,0,0,201800.0
-122.61,38.25,18.0,2915.0,418.0,1340.0,421.0,5.2452,3.182897862232779,6.923990498812351,5.973684210526316,0.3119402985074627,1,0,0,0,0,204900.0
-122.6,38.24,16.0,1410.0,209.0,741.0,229.0,4.725,3.2358078602620086,6.157205240174672,5.746411483253588,0.28205128205128205,1,0,0,0,0,204500.0
-122.61,38.24,18.0,2933.0,481.0,1279.0,443.0,5.0849,2.8871331828442437,6.6207674943566595,5.097713097713098,0.37607505863956214,1,0,0,0,0,188500.0
-122.6,38.24,16.0,2621.0,416.0,1247.0,386.0,4.8603,3.2305699481865284,6.790155440414508,5.300480769230769,0.33360064153969526,1,0,0,0,0,198400.0
-122.63,38.25,20.0,3460.0,602.0,1707.0,568.0,3.7115,3.005281690140845,6.091549295774648,4.74750830564784,0.3526654950205038,1,0,0,0,0,181900.0
-122.62,38.24,33.0,1369.0,280.0,758.0,246.0,4.0341,3.0813008130081303,5.565040650406504,3.8892857142857142,0.36939313984168864,1,0,0,0,0,156500.0
-122.62,38.25,33.0,1453.0,250.0,677.0,237.0,4.0962,2.8565400843881856,6.1308016877637135,4.812,0.36927621861152143,1,0,0,0,0,170200.0
-122.61,38.26,17.0,2864.0,487.0,1482.0,547.0,4.6833,2.709323583180987,5.235831809872029,4.880903490759754,0.32860998650472334,1,0,0,0,0,215200.0
-122.62,38.25,20.0,1888.0,411.0,826.0,396.0,2.875,2.085858585858586,4.767676767676767,3.59367396593674,0.4975786924939467,1,0,0,0,0,189100.0
-122.62,38.25,24.0,2388.0,358.0,1187.0,362.0,4.6534,3.2790055248618786,6.596685082872928,5.670391061452514,0.3016006739679865,1,0,0,0,0,196500.0
-122.57,38.27,7.0,6508.0,1028.0,2902.0,1010.0,5.3707,2.873267326732673,6.443564356435644,5.330739299610895,0.3542384562370779,1,0,0,0,0,250500.0
-122.51,38.17,8.0,5875.0,1115.0,2808.0,1029.0,3.6392,2.728862973760933,5.709426627793975,4.2690582959641254,0.3970797720797721,0,0,0,1,0,246300.0
-122.65,38.27,9.0,4764.0,816.0,2077.0,755.0,5.1391,2.750993377483444,6.3099337748344375,4.838235294117647,0.39287433798748195,1,0,0,0,0,234500.0
-122.63,38.26,7.0,7808.0,1390.0,3551.0,1392.0,4.6069,2.5510057471264367,5.609195402298851,4.61726618705036,0.39143903125880036,1,0,0,0,0,202300.0
-122.66,38.27,16.0,1523.0,308.0,477.0,315.0,2.1696,1.5142857142857142,4.834920634920635,3.9448051948051948,0.6457023060796646,1,0,0,0,0,75000.0
-122.63,38.24,45.0,1615.0,338.0,823.0,327.0,2.5179,2.5168195718654434,4.938837920489297,3.7781065088757395,0.4106925880923451,1,0,0,0,0,145500.0
-122.63,38.23,45.0,2264.0,504.0,1076.0,472.0,3.0139,2.2796610169491527,4.796610169491525,3.492063492063492,0.4684014869888476,1,0,0,0,0,194100.0
-122.64,38.23,52.0,1075.0,249.0,519.0,210.0,3.0769,2.4714285714285715,5.119047619047619,3.317269076305221,0.4797687861271676,1,0,0,0,0,230900.0
-122.64,38.23,49.0,2300.0,463.0,1061.0,429.0,4.075,2.473193473193473,5.361305361305361,3.9676025917926565,0.4363807728557964,1,0,0,0,0,228800.0
-122.63,38.22,34.0,878.0,160.0,372.0,167.0,4.0417,2.2275449101796405,5.25748502994012,4.4875,0.43010752688172044,1,0,0,0,0,232100.0
-122.63,38.22,17.0,2652.0,342.0,1199.0,350.0,5.565,3.4257142857142857,7.577142857142857,6.754385964912281,0.28523769808173477,1,0,0,0,0,267100.0
-122.63,38.21,22.0,2933.0,461.0,1283.0,449.0,6.2034,2.8574610244988863,6.532293986636971,5.362255965292841,0.3593141075604053,1,0,0,0,0,291100.0
-122.63,38.23,37.0,1966.0,348.0,875.0,381.0,4.0703,2.2965879265091864,5.16010498687664,4.649425287356322,0.3977142857142857,1,0,0,0,0,223800.0
-122.65,38.23,52.0,1735.0,347.0,712.0,343.0,3.1711,2.075801749271137,5.058309037900875,4.0,0.48735955056179775,1,0,0,0,0,200800.0
-122.64,38.23,52.0,2156.0,469.0,1070.0,467.0,3.3011,2.291220556745182,4.616702355460386,3.5970149253731343,0.4383177570093458,1,0,0,0,0,252300.0
-122.65,38.23,52.0,1923.0,393.0,910.0,345.0,3.45,2.63768115942029,5.573913043478261,3.8931297709923665,0.4318681318681319,1,0,0,0,0,200600.0
-122.66,38.2,39.0,2889.0,517.0,1351.0,489.0,4.3056,2.7627811860940694,5.9079754601226995,4.588007736943907,0.382679496669134,1,0,0,0,0,251300.0
-122.64,38.24,52.0,1621.0,393.0,635.0,349.0,2.5202,1.819484240687679,4.644699140401146,3.1246819338422394,0.6188976377952756,1,0,0,0,0,244000.0
-122.64,38.24,40.0,1974.0,410.0,1039.0,398.0,3.7917,2.6105527638190953,4.959798994974874,3.8146341463414632,0.3946102021174206,1,0,0,0,0,151600.0
-122.65,38.25,23.0,4030.0,438.0,1852.0,778.0,3.402,2.380462724935733,5.179948586118252,8.200913242009133,0.23650107991360692,1,0,0,0,0,193300.0
-122.65,38.24,24.0,1948.0,310.0,922.0,313.0,4.95,2.9456869009584663,6.223642172523961,5.283870967741936,0.3362255965292842,1,0,0,0,0,243600.0
-122.65,38.24,49.0,3273.0,579.0,1431.0,539.0,4.275,2.654916512059369,6.072356215213358,4.652849740932642,0.40461215932914046,1,0,0,0,0,227600.0
-122.64,38.25,31.0,2554.0,515.0,1507.0,533.0,3.8,2.827392120075047,4.791744840525328,3.9592233009708737,0.3417385534173855,1,0,0,0,0,162600.0
-122.69,38.27,32.0,2344.0,434.0,1066.0,384.0,4.0313,2.7760416666666665,6.104166666666667,4.400921658986175,0.4071294559099437,1,0,0,0,0,285000.0
-122.67,38.25,32.0,1333.0,235.0,660.0,206.0,4.0729,3.203883495145631,6.470873786407767,4.672340425531915,0.3560606060606061,1,0,0,0,0,288500.0
-122.68,38.25,29.0,1315.0,240.0,650.0,228.0,3.8269,2.8508771929824563,5.767543859649122,4.479166666666667,0.36923076923076925,1,0,0,0,0,306000.0
-122.67,38.24,29.0,2644.0,464.0,1372.0,450.0,5.0544,3.048888888888889,5.875555555555556,4.698275862068965,0.33819241982507287,1,0,0,0,0,261800.0
-122.77,38.29,32.0,3201.0,542.0,1869.0,519.0,3.2442,3.601156069364162,6.167630057803469,4.905904059040591,0.28999464954521137,1,0,0,0,0,268000.0
-122.73,38.26,35.0,3941.0,645.0,1668.0,620.0,4.385,2.6903225806451614,6.356451612903226,5.110077519379845,0.38669064748201437,1,0,0,0,0,317700.0
-122.7,38.23,47.0,2090.0,387.0,1053.0,377.0,3.5673,2.793103448275862,5.543766578249337,4.4005167958656335,0.36752136752136755,1,0,0,0,0,310300.0
-122.72,38.35,16.0,3049.0,609.0,1675.0,618.0,2.4117,2.7103559870550162,4.933656957928803,4.006568144499179,0.3635820895522388,1,0,0,0,0,162500.0
-122.72,38.31,26.0,1644.0,294.0,801.0,291.0,4.3906,2.752577319587629,5.649484536082475,4.591836734693878,0.36704119850187267,1,0,0,0,0,248000.0
-122.67,38.31,28.0,1915.0,419.0,930.0,342.0,3.7875,2.719298245614035,5.599415204678363,3.5704057279236276,0.4505376344086022,1,0,0,0,0,292700.0
-122.69,38.3,30.0,3919.0,743.0,1693.0,693.0,3.3827,2.443001443001443,5.655122655122655,4.2745625841184385,0.4388659184878913,1,0,0,0,0,292100.0
-122.73,38.34,44.0,743.0,155.0,434.0,162.0,2.5819,2.6790123456790123,4.58641975308642,3.793548387096774,0.35714285714285715,1,0,0,0,0,209600.0
-122.69,38.32,16.0,3741.0,698.0,1938.0,658.0,4.6324,2.945288753799392,5.685410334346504,4.359598853868195,0.36016511867905054,1,0,0,0,0,183600.0
-122.71,38.33,13.0,4011.0,936.0,2064.0,914.0,3.6953,2.2582056892778994,4.388402625820569,3.28525641025641,0.45348837209302323,1,0,0,0,0,157600.0
-122.7,38.31,14.0,3155.0,580.0,1208.0,501.0,4.1964,2.411177644710579,6.297405189620759,4.439655172413793,0.48013245033112584,1,0,0,0,0,258100.0
-122.7,38.33,16.0,1244.0,242.0,696.0,236.0,3.6369,2.9491525423728815,5.271186440677966,4.140495867768595,0.34770114942528735,1,0,0,0,0,158700.0
-122.69,38.32,15.0,2536.0,414.0,1400.0,426.0,5.6613,3.2863849765258215,5.953051643192488,5.125603864734299,0.2957142857142857,1,0,0,0,0,172400.0
-122.69,38.34,23.0,2846.0,516.0,1526.0,492.0,3.733,3.1016260162601625,5.784552845528455,4.515503875968992,0.3381389252948886,1,0,0,0,0,163500.0
-122.7,38.33,26.0,1887.0,381.0,1060.0,364.0,3.0078,2.912087912087912,5.184065934065934,3.952755905511811,0.3594339622641509,1,0,0,0,0,160400.0
-122.71,38.34,22.0,1249.0,335.0,699.0,308.0,2.6033,2.2694805194805197,4.055194805194805,2.728358208955224,0.4792560801144492,1,0,0,0,0,121600.0
-122.7,38.33,26.0,1584.0,295.0,846.0,295.0,3.375,2.8677966101694916,5.3694915254237285,4.3694915254237285,0.3486997635933806,1,0,0,0,0,156300.0
-122.69,38.35,12.0,1550.0,187.0,685.0,188.0,7.226,3.643617021276596,8.24468085106383,7.288770053475936,0.272992700729927,1,0,0,0,0,255300.0
-122.69,38.34,15.0,3091.0,697.0,1602.0,682.0,4.0071,2.3489736070381233,4.532258064516129,3.4347202295552366,0.43508114856429464,1,0,0,0,0,135500.0
-122.71,38.35,11.0,2242.0,699.0,1203.0,642.0,2.3464,1.8738317757009346,3.4922118380062304,2.207439198855508,0.5810473815461347,1,0,0,0,0,104200.0
-122.7,38.35,14.0,2313.0,438.0,954.0,397.0,3.7813,2.403022670025189,5.826196473551637,4.280821917808219,0.4591194968553459,1,0,0,0,0,146500.0
-122.7,38.35,14.0,1555.0,369.0,493.0,335.0,1.6033,1.471641791044776,4.641791044776119,3.214092140921409,0.7484787018255578,1,0,0,0,0,67500.0
-122.7,38.34,19.0,2987.0,676.0,1782.0,688.0,2.8261,2.5901162790697674,4.34156976744186,3.418639053254438,0.3793490460157127,1,0,0,0,0,154500.0
-122.71,38.34,23.0,2744.0,588.0,1493.0,557.0,3.1781,2.680430879712747,4.926391382405745,3.6666666666666665,0.39383791024782316,1,0,0,0,0,162000.0
-122.69,38.37,8.0,6322.0,1001.0,2969.0,1043.0,4.8233,2.8465963566634707,6.061361457334612,5.315684315684316,0.3371505557426743,1,0,0,0,0,214000.0
-122.71,38.37,16.0,2355.0,345.0,1014.0,348.0,5.6018,2.913793103448276,6.767241379310345,5.826086956521739,0.34023668639053256,1,0,0,0,0,253000.0
-122.69,38.35,16.0,1689.0,254.0,921.0,270.0,4.4444,3.411111111111111,6.2555555555555555,5.649606299212598,0.2757871878393051,1,0,0,0,0,191800.0
-122.69,38.36,6.0,5496.0,1374.0,2502.0,1189.0,2.4827,2.1042893187552565,4.622371740958789,3.0,0.5491606714628298,1,0,0,0,0,177500.0
-122.7,38.35,16.0,1328.0,187.0,607.0,197.0,5.0366,3.081218274111675,6.741116751269035,6.101604278074866,0.30807248764415157,1,0,0,0,0,257800.0
-122.7,38.36,11.0,5817.0,878.0,2538.0,876.0,4.221,2.8972602739726026,6.640410958904109,5.625284738041002,0.3459416863672183,1,0,0,0,0,227100.0
-122.63,38.34,15.0,2153.0,345.0,979.0,335.0,5.1966,2.9223880597014924,6.426865671641791,5.240579710144927,0.35240040858018384,1,0,0,0,0,325400.0
-122.68,38.36,8.0,7520.0,1336.0,3833.0,1287.0,4.3278,2.9782439782439782,5.843045843045843,4.62874251497006,0.3485520480041743,1,0,0,0,0,184100.0
-122.69,38.34,12.0,3876.0,782.0,2146.0,764.0,4.0844,2.8089005235602094,5.0732984293193715,3.9565217391304346,0.36439888164026096,1,0,0,0,0,165400.0
